0	0	0	0	0	0
256	0	0	232	1	0
512	0	0	460	1	0
768	0	0	681	3	0
1024	0	0	898	4	0
1280	0	0	1115	5	0
1536	0	0	1336	6	0
1792	0	0	1546	7	0
2048	0	0	1762	8	0
2303	0	0	1977	10	0
2559	0	0	2213	10	0
2815	0	0	2433	11	0
3071	0	0	2642	12	0
3327	0	0	2859	13	0
3583	0	0	3076	14	0
3839	0	0	3291	14	0
4095	0	0	3508	16	0
0	256	0	25	253	1
256	256	0	255	255	1
512	256	0	483	258	1
768	256	0	703	258	1
1024	256	0	919	260	1
1280	256	0	1137	260	1
1536	256	0	1354	262	1
1792	256	0	1566	262	1
2048	256	0	1786	263	1
2303	256	0	2000	265	1
2559	256	0	2234	266	1
2815	256	0	2454	266	1
3071	256	0	2662	266	1
3327	256	0	2876	267	1
3583	256	0	3103	268	0
3839	256	0	3314	268	0
4095	256	0	3520	270	0
0	512	0	51	505	3
256	512	0	279	506	3
512	512	0	508	509	3
768	512	0	725	509	3
1024	512	0	942	509	3
1280	512	0	1160	509	3
1536	512	0	1378	509	3
1792	512	0	1594	511	2
2048	512	0	1811	512	2
2303	512	0	2024	513	2
2559	512	0	2261	514	2
2815	512	0	2476	514	2
3071	512	0	2685	514	2
3327	512	0	2902	515	2
3583	512	0	3126	516	2
3839	512	0	3336	516	2
4095	512	0	3540	516	2
0	768	0	76	753	4
256	768	0	304	752	4
512	768	0	531	755	4
768	768	0	752	757	4
1024	768	0	970	758	4
1280	768	0	1187	758	4
1536	768	0	1405	758	4
1792	768	0	1620	759	4
2048	768	0	1834	759	4
2303	768	0	2053	761	4
2559	768	0	2288	760	4
2815	768	0	2501	762	4
3071	768	0	2709	760	4
3327	768	0	2928	760	3
3583	768	0	3153	763	3
3839	768	0	3368	764	3
4095	768	0	3572	762	3
0	1024	0	101	1002	6
256	1024	0	328	1003	6
512	1024	0	556	1005	6
768	1024	0	774	1006	6
1024	1024	0	990	1008	6
1280	1024	0	1211	1007	6
1536	1024	0	1428	1008	5
1792	1024	0	1644	1010	5
2048	1024	0	1860	1010	5
2303	1024	0	2076	1009	5
2559	1024	0	2312	1009	5
2815	1024	0	2528	1012	5
3071	1024	0	2737	1011	5
3327	1024	0	2957	1012	5
3583	1024	0	3174	1012	5
3839	1024	0	3386	1012	5
4095	1024	0	3605	1014	5
0	1280	0	126	1253	7
256	1280	0	354	1254	7
512	1280	0	580	1257	7
768	1280	0	799	1258	7
1024	1280	0	1013	1256	7
1280	1280	0	1236	1256	7
1536	1280	0	1453	1258	7
1792	1280	0	1666	1259	7
2048	1280	0	1880	1258	7
2303	1280	0	2101	1258	7
2559	1280	0	2338	1260	7
2815	1280	0	2545	1259	7
3071	1280	0	2760	1260	7
3327	1280	0	2990	1264	6
3583	1280	0	3200	1262	6
3839	1280	0	3410	1260	6
4095	1280	0	3626	1261	6
0	1536	0	151	1498	9
256	1536	0	380	1500	9
512	1536	0	604	1500	9
768	1536	0	822	1500	9
1024	1536	0	1040	1502	9
1280	1536	0	1264	1504	8
1536	1536	0	1476	1502	8
1792	1536	0	1692	1502	8
2048	1536	0	1907	1503	8
2303	1536	0	2134	1506	8
2559	1536	0	2367	1507	8
2815	1536	0	2573	1504	8
3071	1536	0	2786	1504	8
3327	1536	0	3005	1502	8
3583	1536	0	3224	1504	8
3839	1536	0	3441	1507	8
4095	1536	0	3659	1507	8
0	1792	0	177	1745	10
256	1792	0	406	1748	10
512	1792	0	630	1747	10
768	1792	0	848	1746	10
1024	1792	0	1066	1748	10
1280	1792	0	1290	1748	10
1536	1792	0	1504	1746	10
1792	1792	0	1718	1746	10
2048	1792	0	1934	1749	10
2303	1792	0	2165	1752	10
2559	1792	0	2394	1753	10
2815	1792	0	2600	1749	10
3071	1792	0	2814	1750	9
3327	1792	0	3032	1745	9
3583	1792	0	3256	1750	9
3839	1792	0	3470	1752	9
4095	1792	0	3690	1752	9
0	2048	0	202	1987	12
256	2048	0	432	1988	12
512	2048	0	655	1990	12
768	2048	0	873	1990	12
1024	2048	0	1092	1992	11
1280	2048	0	1314	1990	11
1536	2048	0	1527	1990	11
1792	2048	0	1748	1994	11
2048	2048	0	1962	1995	11
2303	2048	0	2191	1994	11
2559	2048	0	2418	1994	11
2815	2048	0	2630	1995	11
3071	2048	0	2842	1994	11
3327	2048	0	3071	1996	11
3583	2048	0	3287	1996	11
3839	2048	0	3496	1994	11
4095	2048	0	3717	1994	11
0	2303	0	227	2253	13
256	2303	0	456	2256	13
512	2303	0	679	2260	13
768	2303	0	897	2259	13
1024	2303	0	1116	2256	13
1280	2303	0	1337	2258	13
1536	2303	0	1554	2263	13
1792	2303	0	1768	2258	13
2048	2303	0	1982	2259	13
2303	2303	0	2218	2262	13
2559	2303	0	2446	2267	13
2815	2303	0	2658	2266	12
3071	2303	0	2869	2262	12
3327	2303	0	3094	2262	12
3583	2303	0	3306	2260	12
3839	2303	0	3516	2260	12
4095	2303	0	3742	2261	12
0	2559	0	254	2506	15
256	2559	0	482	2508	15
512	2559	0	705	2507	15
768	2559	0	921	2506	15
1024	2559	0	1141	2507	14
1280	2559	0	1364	2509	14
1536	2559	0	1576	2504	14
1792	2559	0	1794	2508	14
2048	2559	0	2006	2504	14
2303	2559	0	2248	2510	14
2559	2559	0	2467	2510	14
2815	2559	0	2678	2508	14
3071	2559	0	2895	2506	14
3327	2559	0	3117	2505	14
3583	2559	0	3329	2504	14
3839	2559	0	3545	2508	14
4095	2559	0	3764	2503	14
0	2815	0	279	2746	16
256	2815	0	508	2748	16
512	2815	0	728	2748	16
768	2815	0	946	2753	16
1024	2815	0	1167	2752	16
1280	2815	0	1385	2749	16
1536	2815	0	1602	2751	16
1792	2815	0	1820	2754	16
2048	2815	0	2038	2758	16
2303	2815	0	2274	2753	16
2559	2815	0	2494	2756	15
2815	2815	0	2704	2754	15
3071	2815	0	2921	2750	15
3327	2815	0	3144	2751	15
3583	2815	0	3361	2754	15
3839	2815	0	3568	2750	15
4095	2815	0	3800	2753	15
0	3071	0	304	2996	18
256	3071	0	532	2998	18
512	3071	0	754	3002	18
768	3071	0	970	3001	17
1024	3071	0	1192	2999	17
1280	3071	0	1411	3000	17
1536	3071	0	1627	3002	17
1792	3071	0	1845	3005	17
2048	3071	0	2060	3000	17
2303	3071	0	2299	3000	17
2559	3071	0	2517	3005	17
2815	3071	0	2727	3000	17
3071	3071	0	2949	3001	17
3327	3071	0	3169	3000	17
3583	3071	0	3379	2997	17
3839	3071	0	3596	3001	17
4095	3071	0	3824	3001	17
0	3327	0	330	3250	19
256	3327	0	558	3253	19
512	3327	0	780	3258	19
768	3327	0	996	3253	19
1024	3327	0	1217	3251	19
1280	3327	0	1436	3251	19
1536	3327	0	1652	3251	19
1792	3327	0	1867	3251	19
2048	3327	0	2088	3252	19
2303	3327	0	2332	3258	18
2559	3327	0	2543	3256	18
2815	3327	0	2754	3253	18
3071	3327	0	2974	3250	18
3327	3327	0	3194	3250	18
3583	3327	0	3409	3252	18
3839	3327	0	3624	3250	18
4095	3327	0	3850	3252	18
0	3583	0	356	3500	21
256	3583	0	584	3502	21
512	3583	0	802	3496	20
768	3583	0	1020	3498	20
1024	3583	0	1245	3499	20
1280	3583	0	1459	3493	20
1536	3583	0	1674	3490	20
1792	3583	0	1892	3494	20
2048	3583	0	2119	3500	20
2303	3583	0	2355	3501	20
2559	3583	0	2566	3498	20
2815	3583	0	2778	3496	20
3071	3583	0	2996	3489	20
3327	3583	0	3217	3490	20
3583	3583	0	3429	3490	20
3839	3583	0	3645	3487	20
4095	3583	0	3868	3487	19
0	3839	0	380	3742	22
256	3839	0	607	3745	22
512	3839	0	828	3747	22
768	3839	0	1045	3746	22
1024	3839	0	1269	3744	22
1280	3839	0	1484	3742	22
1536	3839	0	1701	3744	22
1792	3839	0	1919	3747	22
2048	3839	0	2147	3750	22
2303	3839	0	2380	3751	21
2559	3839	0	2592	3748	21
2815	3839	0	2802	3742	21
3071	3839	0	3029	3744	21
3327	3839	0	3245	3743	21
3583	3839	0	3456	3739	21
3839	3839	0	3676	3739	21
4095	3839	0	3896	3739	21
0	4095	0	407	3993	24
256	4095	0	633	3994	23
512	4095	0	852	3993	23
768	4095	0	1070	3991	23
1024	4095	0	1296	3992	23
1280	4095	0	1512	3994	23
1536	4095	0	1729	3995	23
1792	4095	0	1944	3995	23
2048	4095	0	2173	3994	23
2303	4095	0	2404	3994	23
2559	4095	0	2617	3996	23
2815	4095	0	2828	3988	23
3071	4095	0	3055	3988	23
3327	4095	0	3270	3987	23
3583	4095	0	3479	3982	23
3839	4095	0	3705	3986	22
4095	4095	0	3925	3988	22
0	0	256	12	4	245
256	0	256	241	5	245
512	0	256	467	5	247
768	0	256	688	7	248
1024	0	256	904	8	248
1280	0	256	1120	9	248
1536	0	256	1340	10	249
1792	0	256	1553	11	248
2048	0	256	1760	12	247
2303	0	256	1972	13	246
2559	0	256	2212	14	248
2815	0	256	2432	14	248
3071	0	256	2641	16	247
3327	0	256	2855	17	247
3583	0	256	3076	17	247
3839	0	256	3288	18	246
4095	0	256	3492	19	246
0	256	256	36	255	244
256	256	256	264	258	246
512	256	256	492	261	251
768	256	256	712	262	251
1024	256	256	925	262	251
1280	256	256	1145	263	252
1536	256	256	1362	265	250
1792	256	256	1570	264	250
2048	256	256	1785	265	250
2303	256	256	1998	267	250
2559	256	256	2236	267	250
2815	256	256	2451	268	250
3071	256	256	2666	269	251
3327	256	256	2882	270	250
3583	256	256	3096	270	248
3839	256	256	3308	271	249
4095	256	256	3526	272	249
0	512	256	62	507	252
256	512	256	289	508	253
512	512	256	515	510	253
768	512	256	736	511	254
1024	512	256	948	510	254
1280	512	256	1169	512	253
1536	512	256	1387	513	254
1792	512	256	1596	512	251
2048	512	256	1811	513	252
2303	512	256	2026	514	252
2559	512	256	2268	517	253
2815	512	256	2480	516	252
3071	512	256	2694	518	253
3327	512	256	2910	518	252
3583	512	256	3125	517	252
3839	512	256	3341	518	252
4095	512	256	3559	521	250
0	768	256	86	754	255
256	768	256	314	756	256
512	768	256	540	758	256
768	768	256	759	758	256
1024	768	256	974	758	256
1280	768	256	1194	759	255
1536	768	256	1410	759	256
1792	768	256	1623	760	255
2048	768	256	1839	761	255
2303	768	256	2056	762	254
2559	768	256	2298	764	254
2815	768	256	2504	762	255
3071	768	256	2716	763	254
3327	768	256	2938	764	254
3583	768	256	3154	764	252
3839	768	256	3364	764	253
4095	768	256	3576	764	254
0	1024	256	111	1005	259
256	1024	256	339	1007	258
512	1024	256	565	1007	259
768	1024	256	781	1006	258
1024	1024	256	1000	1010	258
1280	1024	256	1216	1006	258
1536	1024	256	1433	1008	257
1792	1024	256	1648	1011	256
2048	1024	256	1862	1010	256
2303	1024	256	2082	1012	256
2559	1024	256	2320	1013	256
2815	1024	256	2528	1012	256
3071	1024	256	2735	1010	256
3327	1024	256	2956	1011	256
3583	1024	256	3179	1013	255
3839	1024	256	3390	1014	256
4095	1024	256	3600	1012	255
0	1280	256	137	1256	260
256	1280	256	363	1257	259
512	1280	256	589	1258	260
768	1280	256	807	1256	259
1024	1280	256	1024	1260	259
1280	1280	256	1244	1257	260
1536	1280	256	1458	1258	258
1792	1280	256	1674	1260	259
2048	1280	256	1892	1263	259
2303	1280	256	2114	1264	259
2559	1280	256	2342	1260	258
2815	1280	256	2557	1264	258
3071	1280	256	2766	1262	258
3327	1280	256	2988	1261	256
3583	1280	256	3211	1264	257
3839	1280	256	3418	1263	257
4095	1280	256	3629	1260	256
0	1536	256	161	1497	262
256	1536	256	389	1499	261
512	1536	256	614	1501	262
768	1536	256	833	1504	262
1024	1536	256	1048	1502	261
1280	1536	256	1272	1504	261
1536	1536	256	1484	1502	260
1792	1536	256	1701	1505	261
2048	1536	256	1912	1504	260
2303	1536	256	2136	1503	260
2559	1536	256	2369	1506	260
2815	1536	256	2580	1506	260
3071	1536	256	2790	1504	259
3327	1536	256	3015	1504	260
3583	1536	256	3228	1503	259
3839	1536	256	3443	1506	260
4095	1536	256	3664	1506	259
0	1792	256	186	1742	263
256	1792	256	414	1744	264
512	1792	256	640	1746	264
768	1792	256	856	1747	264
1024	1792	256	1072	1744	263
1280	1792	256	1295	1745	262
1536	1792	256	1509	1746	263
1792	1792	256	1725	1747	263
2048	1792	256	1938	1747	262
2303	1792	256	2166	1748	262
2559	1792	256	2396	1750	263
2815	1792	256	2608	1751	262
3071	1792	256	2816	1747	260
3327	1792	256	3046	1750	262
3583	1792	256	3254	1746	260
3839	1792	256	3470	1749	261
4095	1792	256	3690	1748	260
0	2048	256	213	1989	266
256	2048	256	442	1991	266
512	2048	256	664	1990	266
768	2048	256	881	1987	265
1024	2048	256	1099	1988	265
1280	2048	256	1321	1989	265
1536	2048	256	1531	1985	264
1792	2048	256	1749	1988	264
2048	2048	256	1966	1992	264
2303	2048	256	2197	1992	264
2559	2048	256	2423	1993	264
2815	2048	256	2636	1995	264
3071	2048	256	2852	1995	264
3327	2048	256	3069	1989	262
3583	2048	256	3287	1991	263
3839	2048	256	3502	1994	264
4095	2048	256	3716	1989	262
0	2303	256	237	2253	266
256	2303	256	466	2255	266
512	2303	256	688	2258	267
768	2303	256	906	2260	267
1024	2303	256	1124	2258	267
1280	2303	256	1342	2254	266
1536	2303	256	1557	2256	266
1792	2303	256	1775	2258	266
2048	2303	256	1991	2262	266
2303	2303	256	2224	2260	266
2559	2303	256	2446	2261	266
2815	2303	256	2656	2258	265
3071	2303	256	2869	2256	264
3327	2303	256	3099	2262	265
3583	2303	256	3313	2262	264
3839	2303	256	3520	2259	264
4095	2303	256	3745	2259	264
0	2559	256	264	2500	269
256	2559	256	492	2505	270
512	2559	256	714	2506	269
768	2559	256	929	2503	268
1024	2559	256	1148	2501	267
1280	2559	256	1369	2503	268
1536	2559	256	1583	2503	268
1792	2559	256	1796	2500	267
2048	2559	256	2016	2506	268
2303	2559	256	2253	2506	267
2559	2559	256	2473	2508	268
2815	2559	256	2684	2507	267
3071	2559	256	2900	2504	266
3327	2559	256	3122	2504	266
3583	2559	256	3334	2503	266
3839	2559	256	3545	2504	266
4095	2559	256	3762	2497	265
0	2815	256	290	2747	270
256	2815	256	518	2749	270
512	2815	256	738	2750	270
768	2815	256	954	2749	270
1024	2815	256	1175	2747	270
1280	2815	256	1392	2746	269
1536	2815	256	1608	2746	269
1792	2815	256	1827	2752	270
2048	2815	256	2044	2754	270
2303	2815	256	2286	2757	270
2559	2815	256	2498	2753	269
2815	2815	256	2710	2752	268
3071	2815	256	2928	2750	268
3327	2815	256	3147	2748	268
3583	2815	256	3360	2749	268
3839	2815	256	3578	2754	268
4095	2815	256	3796	2745	267
0	3071	256	314	2999	272
256	3071	256	543	3000	272
512	3071	256	763	3000	272
768	3071	256	980	3001	272
1024	3071	256	1202	3001	271
1280	3071	256	1417	2996	270
1536	3071	256	1631	2994	270
1792	3071	256	1850	3000	270
2048	3071	256	2071	3004	270
2303	3071	256	2306	2998	269
2559	3071	256	2522	3002	270
2815	3071	256	2733	3000	270
3071	3071	256	2952	2996	269
3327	3071	256	3171	2996	269
3583	3071	256	3386	2998	270
3839	3071	256	3596	2995	268
4095	3071	256	3818	2991	267
0	3327	256	340	3245	273
256	3327	256	566	3249	272
512	3327	256	788	3253	274
768	3327	256	1003	3248	273
1024	3327	256	1226	3248	272
1280	3327	256	1442	3245	272
1536	3327	256	1660	3250	273
1792	3327	256	1876	3252	273
2048	3327	256	2093	3246	272
2303	3327	256	2334	3250	272
2559	3327	256	2546	3250	271
2815	3327	256	2756	3246	270
3071	3327	256	2981	3248	271
3327	3327	256	3196	3245	270
3583	3327	256	3407	3243	270
3839	3327	256	3626	3246	270
4095	3327	256	3851	3246	270
0	3583	256	366	3492	276
256	3583	256	592	3495	275
512	3583	256	812	3494	274
768	3583	256	1028	3493	274
1024	3583	256	1252	3490	274
1280	3583	256	1470	3495	275
1536	3583	256	1684	3491	274
1792	3583	256	1898	3488	273
2048	3583	256	2124	3492	274
2303	3583	256	2360	3497	274
2559	3583	256	2569	3492	274
2815	3583	256	2781	3490	273
3071	3583	256	3000	3484	272
3327	3583	256	3219	3484	272
3583	3583	256	3432	3485	272
3839	3583	256	3650	3484	272
4095	3583	256	3871	3484	271
0	3839	256	391	3741	277
256	3839	256	616	3741	277
512	3839	256	836	3738	276
768	3839	256	1053	3740	276
1024	3839	256	1278	3742	276
1280	3839	256	1492	3738	275
1536	3839	256	1706	3737	275
1792	3839	256	1924	3740	276
2048	3839	256	2154	3745	276
2303	3839	256	2386	3747	276
2559	3839	256	2597	3743	275
2815	3839	256	2810	3742	275
3071	3839	256	3027	3732	274
3327	3839	256	3244	3732	274
3583	3839	256	3458	3732	274
3839	3839	256	3676	3732	274
4095	3839	256	3896	3732	274
0	4095	256	417	3985	278
256	4095	256	642	3986	277
512	4095	256	862	3990	278
768	4095	256	1082	3992	278
1024	4095	256	1302	3984	277
1280	4095	256	1518	3987	278
1536	4095	256	1734	3988	278
1792	4095	256	1950	3988	277
2048	4095	256	2180	3990	277
2303	4095	256	2407	3988	276
2559	4095	256	2617	3984	276
2815	4095	256	2828	3977	275
3071	4095	256	3055	3978	276
3327	4095	256	3273	3982	276
3583	4095	256	3484	3980	276
3839	4095	256	3705	3978	275
4095	4095	256	3921	3979	274
0	0	512	22	8	491
256	0	512	252	9	491
512	0	512	479	9	492
768	0	512	699	11	492
1024	0	512	914	12	492
1280	0	512	1131	14	492
1536	0	512	1350	14	492
1792	0	512	1564	15	491
2048	0	512	1774	16	490
2303	0	512	1985	16	490
2559	0	512	2225	18	491
2815	0	512	2446	18	492
3071	0	512	2653	20	490
3327	0	512	2865	20	489
3583	0	512	3088	21	490
3839	0	512	3302	22	488
4095	0	512	3508	24	488
0	256	512	46	260	496
256	256	512	276	262	496
512	256	512	504	264	496
768	256	512	723	266	497
1024	256	512	937	267	495
1280	256	512	1157	268	496
1536	256	512	1375	269	494
1792	256	512	1584	269	493
2048	256	512	1800	270	493
2303	256	512	2011	271	493
2559	256	512	2252	272	494
2815	256	512	2464	272	492
3071	256	512	2678	274	493
3327	256	512	2893	275	490
3583	256	512	3107	274	490
3839	256	512	3322	276	492
4095	256	512	3540	278	490
0	512	512	72	511	497
256	512	512	300	512	497
512	512	512	527	514	498
768	512	512	746	515	498
1024	512	512	958	514	498
1280	512	512	1180	517	498
1536	512	512	1397	517	495
1792	512	512	1608	516	495
2048	512	512	1823	517	495
2303	512	512	2037	518	496
2559	512	512	2280	521	496
2815	512	512	2490	520	495
3071	512	512	2706	522	496
3327	512	512	2922	522	494
3583	512	512	3137	522	493
3839	512	512	3352	523	495
4095	512	512	3570	526	492
0	768	512	97	758	499
256	768	512	326	760	499
512	768	512	552	763	500
768	768	512	771	762	499
1024	768	512	985	763	499
1280	768	512	1206	764	498
1536	768	512	1421	764	499
1792	768	512	1636	764	496
2048	768	512	1852	766	497
2303	768	512	2070	767	497
2559	768	512	2310	768	498
2815	768	512	2517	766	498
3071	768	512	2729	768	496
3327	768	512	2950	768	496
3583	768	512	3167	768	496
3839	768	512	3378	769	494
4095	768	512	3592	769	495
0	1024	512	122	1011	502
256	1024	512	351	1013	501
512	1024	512	577	1014	502
768	1024	512	794	1012	501
1024	1024	512	1012	1016	501
1280	1024	512	1232	1014	501
1536	1024	512	1448	1016	500
1792	1024	512	1663	1017	499
2048	1024	512	1875	1016	500
2303	1024	512	2096	1016	500
2559	1024	512	2334	1018	500
2815	1024	512	2545	1019	500
3071	1024	512	2752	1017	498
3327	1024	512	2973	1017	498
3583	1024	512	3195	1020	498
3839	1024	512	3404	1020	498
4095	1024	512	3614	1018	497
0	1280	512	147	1260	504
256	1280	512	374	1260	505
512	1280	512	600	1262	504
768	1280	512	818	1262	502
1024	1280	512	1035	1266	504
1280	1280	512	1254	1261	504
1536	1280	512	1471	1264	501
1792	1280	512	1688	1266	503
2048	1280	512	1905	1269	502
2303	1280	512	2129	1270	502
2559	1280	512	2358	1268	502
2815	1280	512	2571	1270	502
3071	1280	512	2774	1265	502
3327	1280	512	2999	1266	499
3583	1280	512	3220	1268	500
3839	1280	512	3432	1269	500
4095	1280	512	3648	1268	498
0	1536	512	172	1504	506
256	1536	512	401	1504	506
512	1536	512	625	1507	506
768	1536	512	845	1510	505
1024	1536	512	1059	1507	506
1280	1536	512	1284	1509	505
1536	1536	512	1498	1510	502
1792	1536	512	1716	1512	504
2048	1536	512	1927	1511	504
2303	1536	512	2151	1510	506
2559	1536	512	2383	1512	503
2815	1536	512	2594	1512	504
3071	1536	512	2812	1515	502
3327	1536	512	3036	1514	502
3583	1536	512	3244	1510	501
3839	1536	512	3457	1512	502
4095	1536	512	3678	1513	501
0	1792	512	198	1748	507
256	1792	512	427	1750	506
512	1792	512	652	1754	507
768	1792	512	869	1755	508
1024	1792	512	1084	1750	506
1280	1792	512	1308	1752	507
1536	1792	512	1522	1754	507
1792	1792	512	1738	1754	506
2048	1792	512	1952	1754	507
2303	1792	512	2182	1754	505
2559	1792	512	2410	1756	506
2815	1792	512	2622	1757	505
3071	1792	512	2835	1757	505
3327	1792	512	3068	1760	505
3583	1792	512	3267	1752	505
3839	1792	512	3483	1755	502
4095	1792	512	3703	1754	503
0	2048	512	225	1998	510
256	2048	512	454	2000	509
512	2048	512	675	1995	511
768	2048	512	892	1993	511
1024	2048	512	1111	1995	508
1280	2048	512	1333	1996	508
1536	2048	512	1544	1992	508
1792	2048	512	1762	1996	508
2048	2048	512	1981	2000	508
2303	2048	512	2215	2001	508
2559	2048	512	2439	2001	508
2815	2048	512	2650	2001	508
3071	2048	512	2862	1998	507
3327	2048	512	3081	1994	508
3583	2048	512	3300	1997	508
3839	2048	512	3508	1996	505
