0	0	0	0	0	0
256	0	0	182	9	4
512	0	0	361	17	8
768	0	0	538	24	11
1024	0	0	718	32	14
1280	0	0	898	39	18
1536	0	0	1071	47	21
1792	0	0	1242	54	23
2048	0	0	1427	61	27
2303	0	0	1601	68	30
2559	0	0	1774	75	33
2815	0	0	1944	82	35
3071	0	0	2123	90	38
3327	0	0	2299	96	41
3583	0	0	2473	102	44
3839	0	0	2644	109	47
4095	0	0	2804	115	49
0	256	0	54	235	18
256	256	0	229	238	22
512	256	0	397	243	25
768	256	0	567	247	28
1024	256	0	738	252	31
1280	256	0	913	257	34
1536	256	0	1074	263	37
1792	256	0	1244	268	39
2048	256	0	1425	273	42
2303	256	0	1589	279	45
2559	256	0	1753	285	48
2815	256	0	1923	292	50
3071	256	0	2101	298	53
3327	256	0	2274	302	55
3583	256	0	2446	307	58
3839	256	0	2612	313	60
4095	256	0	2771	319	62
0	512	0	105	464	35
256	512	0	276	462	39
512	512	0	446	469	42
768	512	0	618	472	44
1024	512	0	792	474	47
1280	512	0	964	477	50
1536	512	0	1125	481	52
1792	512	0	1300	484	54
2048	512	0	1474	488	57
2303	512	0	1640	493	59
2559	512	0	1804	499	62
2815	512	0	1976	506	64
3071	512	0	2151	512	67
3327	512	0	2325	515	70
3583	512	0	2495	519	72
3839	512	0	2658	524	73
4095	512	0	2822	530	76
0	768	0	156	689	51
256	768	0	323	686	55
512	768	0	493	693	57
768	768	0	672	699	61
1024	768	0	843	700	62
1280	768	0	1010	702	65
1536	768	0	1173	705	67
1792	768	0	1351	708	69
2048	768	0	1522	712	72
2303	768	0	1688	717	74
2559	768	0	1849	724	77
2815	768	0	2024	729	79
3071	768	0	2199	732	81
3327	768	0	2370	735	83
3583	768	0	2539	739	85
3839	768	0	2701	744	87
4095	768	0	2866	750	89
0	1024	0	205	911	67
256	1024	0	371	915	70
512	1024	0	542	921	73
768	1024	0	717	926	76
1024	1024	0	893	933	79
1280	1024	0	1057	934	80
1536	1024	0	1225	933	83
1792	1024	0	1404	935	84
2048	1024	0	1570	938	86
2303	1024	0	1734	943	89
2559	1024	0	1899	948	91
2815	1024	0	2070	952	93
3071	1024	0	2245	951	95
3327	1024	0	2415	953	97
3583	1024	0	2581	956	99
3839	1024	0	2743	959	100
4095	1024	0	2910	966	103
0	1280	0	252	1121	82
256	1280	0	418	1127	85
512	1280	0	590	1131	87
768	1280	0	764	1134	90
1024	1280	0	938	1137	93
1280	1280	0	1102	1146	97
1536	1280	0	1277	1145	98
1792	1280	0	1451	1145	98
2048	1280	0	1616	1148	101
2303	1280	0	1779	1157	103
2559	1280	0	1949	1162	105
2815	1280	0	2122	1164	106
3071	1280	0	2298	1164	109
3327	1280	0	2466	1166	110
3583	1280	0	2628	1169	112
3839	1280	0	2788	1173	113
4095	1280	0	2962	1182	116
0	1536	0	300	1350	96
256	1536	0	465	1357	99
512	1536	0	638	1360	101
768	1536	0	811	1365	104
1024	1536	0	980	1370	107
1280	1536	0	1144	1375	110
1536	1536	0	1330	1381	112
1792	1536	0	1504	1385	114
2048	1536	0	1670	1390	115
2303	1536	0	1829	1398	118
2559	1536	0	2002	1400	120
2815	1536	0	2177	1402	120
3071	1536	0	2353	1401	121
3327	1536	0	2521	1403	124
3583	1536	0	2679	1402	125
3839	1536	0	2845	1407	127
4095	1536	0	3019	1417	131
0	1792	0	348	1572	110
256	1792	0	515	1576	113
512	1792	0	689	1580	114
768	1792	0	859	1585	117
1024	1792	0	1023	1589	120
1280	1792	0	1194	1594	123
1536	1792	0	1382	1601	126
1792	1792	0	1556	1611	129
2048	1792	0	1724	1618	131
2303	1792	0	1886	1622	132
2559	1792	0	2056	1621	135
2815	1792	0	2234	1620	135
3071	1792	0	2407	1622	137
3327	1792	0	2576	1626	138
3583	1792	0	2736	1625	140
3839	1792	0	2900	1630	142
4095	1792	0	3064	1638	145
0	2048	0	397	1785	124
256	2048	0	565	1788	126
512	2048	0	737	1791	129
768	2048	0	910	1797	132
1024	2048	0	1070	1801	135
1280	2048	0	1246	1807	137
1536	2048	0	1429	1815	140
1792	2048	0	1606	1824	143
2048	2048	0	1773	1831	146
2303	2048	0	1943	1835	148
2559	2048	0	2117	1838	149
2815	2048	0	2294	1836	149
3071	2048	0	2463	1838	151
3327	2048	0	2624	1839	152
3583	2048	0	2782	1838	155
3839	2048	0	2958	1852	157
4095	2048	0	3119	1861	160
0	2303	0	443	2017	138
256	2303	0	615	2022	141
512	2303	0	786	2026	143
768	2303	0	953	2031	145
1024	2303	0	1116	2039	149
