0	0	0	0	0	0
256	0	0	48	0	3
512	0	0	93	0	4
768	0	0	137	0	8
1024	0	0	179	0	9
1280	0	0	222	0	12
1536	0	0	264	0	15
1792	0	0	306	0	18
2048	0	0	347	0	20
2304	0	0	392	0	23
2560	0	0	449	0	26
2816	0	0	518	0	31
3072	0	0	600	0	35
3328	0	0	699	0	42
3584	0	0	817	0	49
3840	0	0	959	0	58
4095	0	0	1023	0	62
0	256	0	0	44	0
256	256	0	44	44	0
512	256	0	93	39	0
768	256	0	137	31	4
1024	256	0	182	9	7
1280	256	0	223	0	10
1536	256	0	265	0	13
1792	256	0	307	0	16
2048	256	0	349	0	19
2304	256	0	394	0	23
2560	256	0	450	0	26
2816	256	0	518	0	29
3072	256	0	600	0	35
3328	256	0	700	0	42
3584	256	0	818	0	49
3840	256	0	959	0	58
4095	256	0	1023	0	61
0	512	0	0	85	0
256	512	0	21	87	0
512	512	0	87	85	0
768	512	0	134	82	0
1024	512	0	180	77	0
1280	512	0	223	71	0
1536	512	0	266	62	8
1792	512	0	308	48	13
2048	512	0	351	17	15
2304	512	0	396	0	20
2560	512	0	453	0	23
2816	512	0	520	0	28
3072	512	0	603	0	34
3328	512	0	701	0	40
3584	512	0	819	0	48
3840	512	0	961	0	57
4095	512	0	1023	0	61
0	768	0	0	127	0
256	768	0	0	127	0
512	768	0	73	126	0
768	768	0	128	125	0
1024	768	0	175	122	0
1280	768	0	220	119	0
1536	768	0	264	114	0
1792	768	0	307	109	0
2048	768	0	349	102	3
2304	768	0	396	90	12
2560	768	0	454	71	19
2816	768	0	523	0	24
3072	768	0	606	0	31
3328	768	0	704	0	38
3584	768	0	821	0	45
3840	768	0	962	0	55
4095	768	0	1023	0	60
0	1024	0	0	166	0
256	1024	0	0	166	0
512	1024	0	43	167	0
768	1024	0	115	165	0
1024	1024	0	167	164	0
1280	1024	0	215	161	0
1536	1024	0	260	158	0
1792	1024	0	304	156	0
2048	1024	0	347	150	0
2304	1024	0	394	144	0
2560	1024	0	452	134	0
2816	1024	0	522	118	17
3072	1024	0	607	89	25
3328	1024	0	707	0	34
3584	1024	0	824	0	42
3840	1024	0	964	0	53
4095	1024	0	1023	0	57
0	1280	0	0	206	0
256	1280	0	0	206	0
512	1280	0	0	206	0
768	1280	0	96	206	0
1024	1280	0	156	204	0
1280	1280	0	207	203	0
1536	1280	0	254	200	0
1792	1280	0	299	197	0
2048	1280	0	343	194	0
2304	1280	0	391	190	0
2560	1280	0	450	183	0
2816	1280	0	520	173	0
3072	1280	0	605	155	15
3328	1280	0	706	126	27
3584	1280	0	827	55	39
3840	1280	0	967	0	49
4095	1280	0	1023	0	55
0	1536	0	0	245	0
256	1536	0	0	245	0
512	1536	0	0	245	0
768	1536	0	62	246	0
1024	1536	0	140	244	0
1280	1536	0	196	243	0
1536	1536	0	246	240	0
1792	1536	0	293	239	0
2048	1536	0	338	236	0
2304	1536	0	387	233	0
2560	1536	0	446	228	0
2816	1536	0	517	220	0
3072	1536	0	602	207	0
3328	1536	0	705	189	15
3584	1536	0	826	156	31
3840	1536	0	969	79	44
4095	1536	0	1023	0	52
0	1792	0	0	282	0
256	1792	0	0	283	0
512	1792	0	0	283	0
768	1792	0	0	283	0
1024	1792	0	119	283	0
1280	1792	0	183	283	0
1536	1792	0	237	280	0
1792	1792	0	285	279	0
2048	1792	0	332	277	0
2304	1792	0	382	273	0
2560	1792	0	442	270	0
2816	1792	0	514	263	0
3072	1792	0	600	254	0
3328	1792	0	703	240	0
3584	1792	0	824	216	20
3840	1792	0	968	175	37
4095	1792	0	1023	67	48
0	2048	0	0	321	0
256	2048	0	0	321	0
512	2048	0	0	322	0
768	2048	0	0	322	0
1024	2048	0	82	322	0
1280	2048	0	165	321	0
1536	2048	0	224	320	0
1792	2048	0	275	318	0
2048	2048	0	323	317	0
2304	2048	0	375	314	0
2560	2048	0	437	311	0
2816	2048	0	509	306	0
3072	2048	0	597	298	0
3328	2048	0	700	286	0
3584	2048	0	822	268	0
3840	2048	0	966	239	27
4095	2048	0	1023	166	41
0	2304	0	0	364	0
256	2304	0	0	364	0
512	2304	0	0	364	0
768	2304	0	0	365	0
1024	2304	0	0	365	0
1280	2304	0	136	364	0
1536	2304	0	205	363	0
1792	2304	0	262	362	0
2048	2304	0	313	361	0
2304	2304	0	366	358	0
2560	2304	0	430	356	0
2816	2304	0	505	351	0
3072	2304	0	592	345	0
3328	2304	0	696	336	0
3584	2304	0	820	321	0
3840	2304	0	964	298	0
4095	2304	0	1023	234	33
0	2560	0	0	416	0
256	2560	0	0	416	0
512	2560	0	0	416	0
768	2560	0	0	417	0
1024	2560	0	0	417	0
1280	2560	0	72	417	0
1536	2560	0	174	416	0
1792	2560	0	241	415	0
2048	2560	0	296	414	0
2304	2560	0	353	412	0
2560	2560	0	418	410	0
2816	2560	0	495	406	0
3072	2560	0	586	401	0
3328	2560	0	691	394	0
3584	2560	0	815	382	0
3840	2560	0	961	363	0
4095	2560	0	1023	302	3
0	2816	0	0	479	0
256	2816	0	0	479	0
512	2816	0	0	479	0
768	2816	0	0	479	0
1024	2816	0	0	480	0
1280	2816	0	0	480	0
1536	2816	0	111	481	0
1792	2816	0	203	479	0
2048	2816	0	269	478	0
2304	2816	0	332	477	0
2560	2816	0	402	475	0
2816	2816	0	483	472	0
3072	2816	0	576	468	0
3328	2816	0	683	461	0
3584	2816	0	809	452	0
3840	2816	0	957	438	0
4095	2816	0	1023	377	0
0	3072	0	0	555	0
256	3072	0	0	555	0
512	3072	0	0	555	0
768	3072	0	0	555	0
1024	3072	0	0	556	0
1280	3072	0	0	556	0
1536	3072	0	0	557	0
1792	3072	0	127	557	0
2048	3072	0	222	556	0
2304	3072	0	298	555	0
2560	3072	0	376	554	0
2816	3072	0	463	551	0
3072	3072	0	560	547	0
3328	3072	0	671	543	0
3584	3072	0	800	535	0
3840	3072	0	949	524	0
4095	3072	0	1023	461	0
0	3328	0	0	647	0
256	3328	0	0	647	0
512	3328	0	0	647	0
768	3328	0	0	648	0
1024	3328	0	0	648	0
1280	3328	0	0	648	0
1536	3328	0	0	649	0
1792	3328	0	0	649	0
2048	3328	0	114	649	0
2304	3328	0	236	649	0
2560	3328	0	334	647	0
2816	3328	0	432	645	0
3072	3328	0	536	643	0
3328	3328	0	653	638	0
3584	3328	0	785	632	0
3840	3328	0	938	623	0
4095	3328	0	1023	562	0
0	3584	0	0	757	0
256	3584	0	0	757	0
512	3584	0	0	757	0
768	3584	0	0	757	0
1024	3584	0	0	757	0
1280	3584	0	0	758	0
1536	3584	0	0	758	0
1792	3584	0	0	759	0
2048	3584	0	0	759	0
2304	3584	0	56	760	0
2560	3584	0	256	759	0
2816	3584	0	378	757	0
3072	3584	0	497	755	0
3328	3584	0	624	752	0
3584	3584	0	763	747	0
3840	3584	0	921	739	0
4095	3584	0	1023	686	0
0	3840	0	0	887	0
256	3840	0	0	887	0
512	3840	0	0	888	0
768	3840	0	0	888	0
1024	3840	0	0	888	0
1280	3840	0	0	888	0
1536	3840	0	0	888	0
1792	3840	0	0	888	0
2048	3840	0	0	889	0
2304	3840	0	0	889	0
2560	3840	0	0	890	0
2816	3840	0	280	889	0
3072	3840	0	434	887	0
3328	3840	0	577	885	0
3584	3840	0	729	880	0
3840	3840	0	895	875	0
4095	3840	0	1023	836	0
0	4095	0	0	1023	0
256	4095	0	0	1023	0
512	4095	0	0	1023	0
768	4095	0	0	1023	0
1024	4095	0	0	1023	0
1280	4095	0	0	1023	0
1536	4095	0	0	1023	0
1792	4095	0	0	1023	0
2048	4095	0	0	1023	0
2304	4095	0	0	1023	0
2560	4095	0	0	1023	0
2816	4095	0	0	1023	0
3072	4095	0	305	1023	0
3328	4095	0	491	1023	0
3584	4095	0	663	1023	0
3840	4095	0	845	1023	0
4095	4095	0	1023	1019	0
0	0	256	0	0	39
256	0	256	47	0	42
512	0	256	92	0	43
768	0	256	137	0	45
1024	0	256	179	0	46
1280	0	256	222	0	47
1536	0	256	264	0	46
1792	0	256	306	0	48
2048	0	256	347	0	50
2304	0	256	392	0	50
2560	0	256	449	0	52
2816	0	256	518	0	55
3072	0	256	600	0	57
3328	0	256	699	0	61
3584	0	256	817	0	66
3840	0	256	959	0	72
4095	0	256	1023	0	74
0	256	256	0	43	43
256	256	256	44	44	44
512	256	256	93	39	43
768	256	256	137	31	44
1024	256	256	182	7	45
1280	256	256	223	0	47
1536	256	256	265	0	46
1792	256	256	307	0	48
2048	256	256	348	0	50
2304	256	256	394	0	50
2560	256	256	450	0	52
2816	256	256	518	0	55
3072	256	256	600	0	57
3328	256	256	700	0	61
3584	256	256	818	0	66
3840	256	256	959	0	72
4095	256	256	1023	0	74
0	512	256	0	85	43
256	512	256	17	87	42
512	512	256	86	84	43
768	512	256	134	82	44
1024	512	256	180	77	45
1280	512	256	223	71	46
1536	512	256	266	62	46
1792	512	256	308	48	48
2048	512	256	351	17	48
2304	512	256	396	0	49
2560	512	256	453	0	51
2816	512	256	520	0	53
3072	512	256	602	0	57
3328	512	256	701	0	60
3584	512	256	819	0	65
3840	512	256	961	0	72
4095	512	256	1023	0	72
0	768	256	0	127	40
256	768	256	0	127	42
512	768	256	71	127	42
768	768	256	128	125	43
1024	768	256	175	122	43
1280	768	256	220	119	44
1536	768	256	264	114	44
1792	768	256	307	109	45
2048	768	256	349	100	47
2304	768	256	396	90	47
2560	768	256	454	71	49
2816	768	256	523	0	52
3072	768	256	606	0	55
3328	768	256	704	0	58
3584	768	256	821	0	64
3840	768	256	961	0	71
4095	768	256	1023	0	71
0	1024	256	0	166	38
256	1024	256	0	166	38
512	1024	256	41	167	39
768	1024	256	115	165	39
1024	1024	256	167	164	40
1280	1024	256	215	161	41
1536	1024	256	260	158	42
1792	1024	256	303	156	42
2048	1024	256	347	150	43
2304	1024	256	394	144	45
2560	1024	256	452	134	47
2816	1024	256	521	118	50
3072	1024	256	607	89	52
3328	1024	256	707	0	57
3584	1024	256	824	0	62
3840	1024	256	964	0	68
4095	1024	256	1023	0	70
0	1280	256	0	206	34
256	1280	256	0	206	34
512	1280	256	0	206	34
768	1280	256	96	206	36
1024	1280	256	156	204	35
1280	1280	256	207	203	36
1536	1280	256	254	200	37
1792	1280	256	299	197	38
2048	1280	256	343	194	39
2304	1280	256	391	190	41
2560	1280	256	450	183	43
2816	1280	256	520	173	46
3072	1280	256	605	155	49
3328	1280	256	706	126	54
3584	1280	256	827	55	60
3840	1280	256	967	0	67
4095	1280	256	1023	0	68
0	1536	256	0	245	27
256	1536	256	0	245	27
512	1536	256	0	245	27
768	1536	256	61	246	28
1024	1536	256	140	244	28
1280	1536	256	196	243	29
1536	1536	256	246	240	30
1792	1536	256	293	239	31
2048	1536	256	338	236	34
2304	1536	256	387	233	35
2560	1536	256	446	228	37
2816	1536	256	517	220	40
3072	1536	256	602	207	45
3328	1536	256	705	189	50
3584	1536	256	826	156	56
3840	1536	256	969	79	63
4095	1536	256	1023	0	65
0	1792	256	0	283	12
256	1792	256	0	283	12
512	1792	256	0	283	13
768	1792	256	0	283	14
1024	1792	256	119	283	16
1280	1792	256	183	283	18
1536	1792	256	237	280	20
1792	1792	256	285	279	22
2048	1792	256	332	277	24
2304	1792	256	382	273	26
2560	1792	256	442	270	30
2816	1792	256	514	263	33
3072	1792	256	600	254	39
3328	1792	256	702	240	44
3584	1792	256	824	216	52
3840	1792	256	968	175	60
4095	1792	256	1023	67	63
0	2048	256	0	321	0
256	2048	256	0	321	0
512	2048	256	0	322	0
768	2048	256	0	322	0
1024	2048	256	82	322	0
1280	2048	256	165	321	0
1536	2048	256	224	320	0
1792	2048	256	275	318	0
2048	2048	256	323	317	0
2304	2048	256	375	315	0
2560	2048	256	437	311	15
2816	2048	256	509	306	21
3072	2048	256	597	298	28
3328	2048	256	700	286	36
3584	2048	256	822	268	45
3840	2048	256	966	239	54
4095	2048	256	1023	166	59
0	2304	256	0	364	0
256	2304	256	0	364	0
512	2304	256	0	364	0
768	2304	256	0	365	0
1024	2304	256	0	365	0
1280	2304	256	136	364	0
1536	2304	256	205	363	0
1792	2304	256	262	362	0
2048	2304	256	313	361	0
2304	2304	256	366	358	0
2560	2304	256	430	356	0
2816	2304	256	505	351	0
3072	2304	256	592	345	0
3328	2304	256	696	336	21
3584	2304	256	820	321	35
3840	2304	256	964	298	47
4095	2304	256	1023	234	53
0	2560	256	0	416	0
256	2560	256	0	416	0
512	2560	256	0	416	0
768	2560	256	0	417	0
1024	2560	256	0	417	0
1280	2560	256	70	417	0
1536	2560	256	174	416	0
1792	2560	256	239	415	0
2048	2560	256	296	414	0
2304	2560	256	353	412	0
2560	2560	256	418	410	0
2816	2560	256	495	406	0
3072	2560	256	586	401	0
3328	2560	256	691	394	0
3584	2560	256	815	381	0
3840	2560	256	961	363	31
4095	2560	256	1023	302	44
0	2816	256	0	479	0
256	2816	256	0	479	0
512	2816	256	0	479	0
768	2816	256	0	479	0
1024	2816	256	0	480	0
1280	2816	256	0	480	0
1536	2816	256	111	481	0
1792	2816	256	203	479	0
2048	2816	256	269	478	0
2304	2816	256	332	477	0
2560	2816	256	402	475	0
2816	2816	256	483	472	0
3072	2816	256	576	468	0
3328	2816	256	683	461	0
3584	2816	256	809	452	0
3840	2816	256	957	438	0
4095	2816	256	1023	377	24
0	3072	256	0	555	0
256	3072	256	0	555	0
512	3072	256	0	555	0
768	3072	256	0	555	0
1024	3072	256	0	556	0
1280	3072	256	0	556	0
1536	3072	256	0	557	0
1792	3072	256	126	557	0
2048	3072	256	221	556	0
2304	3072	256	298	555	0
2560	3072	256	376	554	0
2816	3072	256	463	551	0
3072	3072	256	560	547	0
3328	3072	256	671	543	0
3584	3072	256	800	535	0
3840	3072	256	949	524	0
4095	3072	256	1023	461	0
0	3328	256	0	647	0
256	3328	256	0	647	0
512	3328	256	0	647	0
768	3328	256	0	648	0
1024	3328	256	0	648	0
1280	3328	256	0	648	0
1536	3328	256	0	649	0
1792	3328	256	0	649	0
2048	3328	256	114	649	0
2304	3328	256	236	649	0
2560	3328	256	334	647	0
2816	3328	256	432	645	0
3072	3328	256	536	643	0
3328	3328	256	653	638	0
3584	3328	256	785	632	0
3840	3328	256	938	623	0
4095	3328	256	1023	562	0
0	3584	256	0	757	0
256	3584	256	0	757	0
512	3584	256	0	757	0
768	3584	256	0	757	0
1024	3584	256	0	757	0
1280	3584	256	0	758	0
1536	3584	256	0	758	0
1792	3584	256	0	759	0
2048	3584	256	0	759	0
2304	3584	256	55	760	0
2560	3584	256	256	759	0
2816	3584	256	378	757	0
3072	3584	256	497	755	0
3328	3584	256	624	752	0
3584	3584	256	763	747	0
3840	3584	256	921	739	0
4095	3584	256	1023	686	0
0	3840	256	0	887	0
256	3840	256	0	887	0
512	3840	256	0	888	0
768	3840	256	0	888	0
1024	3840	256	0	888	0
1280	3840	256	0	888	0
1536	3840	256	0	888	0
1792	3840	256	0	888	0
2048	3840	256	0	889	0
2304	3840	256	0	889	0
2560	3840	256	0	890	0
2816	3840	256	280	889	0
3072	3840	256	434	887	0
3328	3840	256	577	885	0
3584	3840	256	729	880	0
3840	3840	256	895	875	0
4095	3840	256	1023	836	0
0	4095	256	0	1023	0
256	4095	256	0	1023	0
512	4095	256	0	1023	0
768	4095	256	0	1023	0
1024	4095	256	0	1023	0
1280	4095	256	0	1023	0
1536	4095	256	0	1023	0
1792	4095	256	0	1023	0
2048	4095	256	0	1023	0
