0	0	0	0	0	0
256	0	0	184	9	4
512	0	0	366	17	8
768	0	0	545	25	11
1024	0	0	728	32	14
1280	0	0	909	39	18
1536	0	0	1086	48	21
1792	0	0	1259	55	24
2048	0	0	1445	62	27
2303	0	0	1622	70	30
2559	0	0	1796	77	33
2815	0	0	1970	83	36
3071	0	0	2152	91	38
3327	0	0	2329	97	42
3583	0	0	2504	104	45
3839	0	0	2678	111	48
4095	0	0	2840	117	51
0	256	0	55	237	18
256	256	0	231	240	22
512	256	0	402	245	25
768	256	0	573	250	28
1024	256	0	748	254	31
1280	256	0	926	259	34
1536	256	0	1088	265	37
1792	256	0	1261	270	39
2048	256	0	1443	276	43
2303	256	0	1610	283	46
2559	256	0	1776	289	49
2815	256	0	1948	295	52
3071	256	0	2129	301	54
3327	256	0	2304	306	56
3583	256	0	2477	311	59
3839	256	0	2645	316	61
4095	256	0	2807	322	64
0	512	0	106	468	35
256	512	0	279	466	39
512	512	0	452	474	44
768	512	0	626	477	45
1024	512	0	801	478	48
1280	512	0	976	481	51
1536	512	0	1140	485	53
1792	512	0	1317	489	55
2048	512	0	1494	493	58
2303	512	0	1661	498	60
2559	512	0	1828	504	63
2815	512	0	2002	510	66
3071	512	0	2179	515	68
3327	512	0	2355	519	70
3583	512	0	2526	524	73
3839	512	0	2692	530	75
4095	512	0	2860	536	78
0	768	0	157	695	52
256	768	0	327	693	56
512	768	0	499	700	59
768	768	0	679	705	62
1024	768	0	854	707	63
1280	768	0	1022	708	66
1536	768	0	1188	711	68
1792	768	0	1369	714	70
2048	768	0	1541	719	73
2303	768	0	1708	724	75
2559	768	0	1872	731	78
2815	768	0	2051	735	81
3071	768	0	2227	739	82
3327	768	0	2401	742	84
3583	768	0	2572	746	86
3839	768	0	2735	750	89
4095	768	0	2902	757	91
0	1024	0	208	918	68
256	1024	0	376	924	71
512	1024	0	549	930	75
768	1024	0	726	935	77
1024	1024	0	904	942	80
1280	1024	0	1069	942	81
1536	1024	0	1239	942	84
1792	1024	0	1422	944	85
2048	1024	0	1590	946	87
2303	1024	0	1755	952	90
2559	1024	0	1923	957	92
2815	1024	0	2096	960	95
3071	1024	0	2274	960	96
3327	1024	0	2446	962	98
3583	1024	0	2615	964	99
3839	1024	0	2778	967	102
4095	1024	0	2948	975	104
0	1280	0	254	1132	83
256	1280	0	422	1138	86
512	1280	0	597	1142	89
768	1280	0	774	1145	91
1024	1280	0	948	1148	94
1280	1280	0	1115	1156	98
1536	1280	0	1293	1156	99
1792	1280	0	1468	1156	99
2048	1280	0	1636	1159	101
2303	1280	0	1800	1167	104
2559	1280	0	1973	1173	106
2815	1280	0	2149	1175	108
3071	1280	0	2328	1174	110
3327	1280	0	2497	1177	111
3583	1280	0	2661	1180	113
3839	1280	0	2824	1184	115
4095	1280	0	2999	1194	118
0	1536	0	303	1363	97
256	1536	0	469	1370	100
512	1536	0	646	1373	102
768	1536	0	821	1378	105
1024	1536	0	992	1383	108
1280	1536	0	1158	1388	111
1536	1536	0	1347	1394	114
1792	1536	0	1522	1398	115
2048	1536	0	1690	1403	116
2303	1536	0	1852	1412	119
2559	1536	0	2026	1415	122
2815	1536	0	2204	1416	123
3071	1536	0	2383	1415	123
3327	1536	0	2553	1416	126
3583	1536	0	2714	1416	127
3839	1536	0	2882	1421	130
4095	1536	0	3055	1431	132
0	1792	0	351	1587	111
256	1792	0	520	1591	114
512	1792	0	696	1595	115
768	1792	0	870	1600	118
1024	1792	0	1035	1604	122
1280	1792	0	1208	1610	125
1536	1792	0	1399	1616	129
1792	1792	0	1575	1626	131
2048	1792	0	1744	1633	132
2303	1792	0	1910	1637	133
2559	1792	0	2082	1636	136
2815	1792	0	2261	1636	137
3071	1792	0	2437	1637	138
3327	1792	0	2607	1640	139
3583	1792	0	2769	1639	141
3839	1792	0	2938	1645	144
4095	1792	0	3103	1654	146
0	2048	0	400	1801	126
256	2048	0	571	1803	128
512	2048	0	745	1808	130
768	2048	0	919	1813	133
1024	2048	0	1083	1819	136
1280	2048	0	1262	1825	138
1536	2048	0	1446	1832	141
1792	2048	0	1626	1841	144
2048	2048	0	1794	1848	147
2303	2048	0	1966	1853	149
2559	2048	0	2144	1855	148
2815	2048	0	2323	1854	151
3071	2048	0	2493	1856	152
3327	2048	0	2656	1855	153
3583	2048	0	2816	1855	156
3839	2048	0	2995	1870	159
4095	2048	0	3158	1878	161
0	2303	0	448	2035	139
256	2303	0	622	2040	143
512	2303	0	794	2044	144
768	2303	0	964	2050	146
1024	2303	0	1129	2059	150
1280	2303	0	1313	2067	152
